Scale Name,Scale,GT Intersections,Model Count,Matches,Match Rate,No Match,Tolerance,Euc Mean,Euc Std,Euc Min,Euc Max,Texture
original,"1x,1x,1x",9903,2178,991,0.45500459136822774,1187,1,4.760805091716146,2.5388875185719915,1.4142135623730951,11.661903789690601,oval
2x1y1z,"2x,1x,1x",9901,2177,972,0.44648598989435,1205,1,4.79656500286836,2.5291951325875655,1.4142135623730951,11.180339887498949,oval
1x2y1z,"1x,2x,1x",19797,5246,1832,0.3492184521540221,3414,1,7.050887528267545,4.760421036037104,1.4142135623730951,19.235384061671343,oval
1x1y2z,"1x,1x,2x",19737,2178,962,0.44168962350780533,1216,1,5.225551762429975,2.632209435294721,1.4142135623730951,11.874342087037917,oval
1x2y2z,"1x,2x,2x",39425,5245,1784,0.3401334604385129,3461,1,7.941191546199876,5.253791425114072,1.4142135623730951,21.656407827707714,oval
3x1y1z,"3x,1x,1x",9901,2178,983,0.45133149678604223,1195,1,4.499631694488025,2.326553136655115,1.4142135623730951,10.954451150103322,oval
3x2y1z,"3x,2x,1x",39284,8252,3570,0.4326223945710131,4682,1,7.134974986249338,4.445496097277484,1.4142135623730951,19.1049731745428,oval
3x1y2z,"3x,1x,2x",19735,2178,962,0.44168962350780533,1216,1,5.06365215475274,2.5225152453053163,1.4142135623730951,11.224972160321824,oval
